FID,plot,other_name,gradient,park,project,SU,strata_LC,strata_GD,Observ1,Observ2,Observ3,elev,slope,inc_radiat,heat_loa,aspect,tree,subshrub,shrub,forb,gram,bryo,lichen,soil,duff,rock,water,richness,succ_p,succ_a,height,tissue,comment,lat,long,GPS_accur,Max_PDOP,Max_HDOP,Corr_Type,Rcvr_Type,GPS_Date,GPS_Time,Update_Sta,Feat_Name,Datafile,Unfilt_Pos,Filt_Pos,Data_Dicti,GPS_Height,Vert_Prec,Horz_Prec,Std_Dev,vascular,topo,HUC,Ecoreg_1,Ecoreg_2,Ecoreg_3,Eco_veg,Dep_type,Dep_Name,SecEcoR,Section,Subsect,Lithol,Physiogr,Limest,Beikman,Calcar,arcn_20100,arcn_20101,arcn_20102,arcn_20103,arcn_20104,arcn_20105,arcn_20106
10,04-S1, ,1.000000000000000,3.000000000000000,NOAT-E,Lplot,Sparse Vegetation,NW-block,Emily A Holt,Sarah Nunn, ,720.000000000000000,21.000000000000000,-0.854232000000000,0.931152000000000,300.000000000000000,0.000000000000000,0.010000000000000,0.000000000000000,1.000000000000000,0.010000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,99.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,68.220495000000000,-162.100106000000010,< 15 m, , , ,Garmin 12Map,7/8/2004 0:00:00, , , , , , , , , , , , ,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5,248,178,95,153,163,90
11,04-S8, ,1.000000000000000,3.000000000000000,NOAT-E,Lplot,Sparse Vegetation,NW-block,Emily A Holt,Sarah Nunn, ,350.000000000000000,4.000000000000000,-0.622973000000000,0.781227000000000,110.000000000000000,0.000000000000000,2.000000000000000,0.000000000000000,4.000000000000000,0.010000000000000,0.010000000000000,0.010000000000000,10.000000000000000,0.000000000000000,70.000000000000000,15.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000, ,68.214821000000001,-161.832434000000010,< 15 m, , , ,Garmin 12Map,7/8/2004 0:00:00, , , , , , , , , , , , ,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5,205,146,87,131,135,90
12,04-W12, ,1.000000000000000,3.000000000000000,NOAT-E,Lplot,Alder-willow,SW-block,Emily A Holt,Sarah Nunn, ,30.000000000000000,0.000000000000000,-0.676000000000000,0.237339000000000,0.000000000000000,0.000000000000000,40.000000000000000,22.000000000000000,1.000000000000000,55.000000000000000,30.000000000000000,3.000000000000000,2.000000000000000,2.000000000000000,0.000000000000000,5.000000000000000,28.000000000000000,1.884704000000000,2.022603000000000,2.500000000000000,1.000000000000000, ,67.602413999999996,-162.621903000000000,< 15 m, , , ,Garmin 12Map,7/9/2004 0:00:00, , , , , , , , , , , , ,5.000000000000000,3.000000000000000,2.000000000000000,8.000000000000000,241.000000000000000,1.000000000000000,78.000000000000000,1.000000000000000,3.000000000000000,19.000000000000000,55.000000000000000,23.000000000000000,11.000000000000000,2.000000000000000,310.000000000000000,0.000000000000000,2,131,154,116,56,50,47
13,04-W4, ,1.000000000000000,3.000000000000000,NOAT-E,Lplot,Alder-willow,SW-block,Emily A Holt,Sarah Nunn, ,155.000000000000000,0.000000000000000,-0.676000000000000,0.237339000000000,0.000000000000000,0.000000000000000,36.000000000000000,31.000000000000000,62.000000000000000,32.000000000000000,35.000000000000000,0.010000000000000,0.010000000000000,4.000000000000000,0.010000000000000,1.000000000000000,17.000000000000000,1.829722000000000,1.837269000000000,0.000000000000000,1.000000000000000, ,67.896017000000001,-160.570832000000000,< 15 m, , , ,Garmin 12Map,7/11/2004 0:00:00, , , , , , , , , , , , ,5.000000000000000,2.000000000000000,3.000000000000000,3.000000000000000,230.000000000000000,8.000000000000000,78.000000000000000,2.000000000000000,2.000000000000000,18.000000000000000,82.000000000000000,17.000000000000000,5.000000000000000,3.000000000000000,1174.000000000000000,1.000000000000000,3,133,149,112,72,60,55
14,10L, ,1.000000000000000,1.000000000000000,BELA-E,Lplot,Dwarf Shrub - Lichen Dominated,Block10,Emily A Holt,Jessy Ward, ,875.000000000000000,4.000000000000000,-0.657837000000000,0.971997000000000,274.000000000000000,0.000000000000000,1.000000000000000,0.010000000000000,17.000000000000000,35.000000000000000,35.000000000000000,13.000000000000000,7.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,13.000000000000000,2.004167000000000,2.028571000000000,7.009555000000000,0.000000000000000, ,65.866765000000001,-163.606038000000010,<15m, , , ,Garmin 12Map,6/28/2003 0:00:00, , , , , , , , , , , , ,1.000000000000000,10.000000000000000,3.000000000000000,5.000000000000000,276.000000000000000,1.000000000000000,32.000000000000000,2.000000000000000,6.000000000000000,10.000000000000000,25.000000000000000,15.000000000000000,12.000000000000000,3.000000000000000,1193.000000000000000,1.000000000000000,7,168,181,131,86,73,61
15,10L-b, ,1.000000000000000,1.000000000000000,BELA-E,Lplot,Dwarf Shrub - Lichen Dominated,Block10,Emily A Holt,Jessy Ward, ,625.000000000000000,1.750000000000000,-0.662039000000000,0.349704000000000,94.000000000000000,0.000000000000000,14.000000000000000,2.000000000000000,13.000000000000000,11.000000000000000,25.000000000000000,35.000000000000000,2.000000000000000,1.000000000000000,0.010000000000000,0.000000000000000,20.000000000000000,2.273232000000000,2.151157000000000,5.688270000000000,0.000000000000000, ,66.006738999999996,-163.265451000000010,<15m, , , ,Garmin 12Map,6/28/2003 0:00:00, , , , , , , , , , , , ,0.000000000000000,10.000000000000000,3.000000000000000,5.000000000000000,276.000000000000000,1.000000000000000,32.000000000000000,2.000000000000000,6.000000000000000,10.000000000000000,24.000000000000000,15.000000000000000,12.000000000000000,3.000000000000000,1192.000000000000000,0.000000000000000,5,171,197,147,86,73,64
16,10M, ,1.000000000000000,1.000000000000000,BELA-E,Lplot,Mesic/Dry Herbaceous,Block10,Emily A Holt,Jessy Ward, ,600.000000000000000,8.000000000000000,-0.711636000000000,0.773865000000000,66.000000000000000,0.000000000000000,1.000000000000000,0.010000000000000,3.000000000000000,70.000000000000000,11.000000000000000,15.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,5.000000000000000,15.000000000000000,1.838889000000000,1.888095000000000,5.580000000000000,0.000000000000000, ,65.878985000000000,-163.691015999999990,<15m, , , ,Garmin 12Map,6/28/2003 0:00:00, , , , , , , , , , , , ,1.000000000000000,10.000000000000000,3.000000000000000,5.000000000000000,276.000000000000000,1.000000000000000,32.000000000000000,2.000000000000000,6.000000000000000,10.000000000000000,25.000000000000000,15.000000000000000,12.000000000000000,3.000000000000000,1193.000000000000000,1.000000000000000,5,187,204,148,96,82,70
17,10P, ,1.000000000000000,1.000000000000000,BELA-E,Lplot,Open Low Shrub - Dwarf Birch/Ericaceous,Block10,Emily A Holt,Jessy Ward, ,500.000000000000000,9.500000000000000,-0.493666000000000,0.988763000000000,218.000000000000000,0.000000000000000,4.000000000000000,1.000000000000000,80.000000000000000,1.000000000000000,2.000000000000000,15.000000000000000,30.000000000000000,3.000000000000000,5.000000000000000,0.000000000000000,19.000000000000000,2.066667000000000,2.104545000000000,4.007487000000000,0.000000000000000, ,65.872741000000005,-163.526677000000010,<15m, , , ,Garmin 12Map,6/28/2003 0:00:00, , , , , , , , , , , , ,1.000000000000000,10.000000000000000,3.000000000000000,5.000000000000000,276.000000000000000,1.000000000000000,32.000000000000000,2.000000000000000,6.000000000000000,10.000000000000000,25.000000000000000,15.000000000000000,12.000000000000000,3.000000000000000,1193.000000000000000,1.000000000000000,6,151,170,140,94,71,67
18,11L, ,1.000000000000000,1.000000000000000,BELA-E,Lplot,Dwarf Shrub - Lichen Dominated,Block11,Emily A Holt,Peter Neitlich, ,775.000000000000000,4.000000000000000,-0.676308000000000,0.422874000000000,75.000000000000000,0.000000000000000,17.000000000000000,0.000000000000000,18.000000000000000,15.000000000000000,15.000000000000000,25.000000000000000,10.000000000000000,15.000000000000000,1.000000000000000,5.000000000000000,15.000000000000000,2.181481000000000,2.261806000000000,4.682924000000000,0.000000000000000, ,65.784953000000002,-164.266440999999990,<15m, , , ,Garmin 12Map,6/15/2003 0:00:00, , , , , , , , , , , , ,1.000000000000000,10.000000000000000,3.000000000000000,5.000000000000000,276.000000000000000,3.000000000000000,106.000000000000000,2.000000000000000,6.000000000000000,10.000000000000000,25.000000000000000,15.000000000000000,12.000000000000000,3.000000000000000,1193.000000000000000,1.000000000000000,7,176,197,144,104,78,68
19,11L-b, ,1.000000000000000,1.000000000000000,BELA-E,Lplot,Dwarf Shrub - Lichen Dominated,Block11,Emily A Holt,Scott W Miller, ,700.000000000000000,5.500000000000000,-0.821535000000000,0.999922000000000,356.000000000000000,0.000000000000000,35.000000000000000,12.000000000000000,11.000000000000000,60.000000000000000,11.000000000000000,12.500000000000000,2.000000000000000,2.500000000000000,0.000000000000000,3.500000000000000,18.000000000000000,2.056173000000000,2.244444000000000,7.380000000000000,0.000000000000000, ,65.887461000000002,-164.151647999999990,<15m, , , ,Garmin 12Map,7/16/2003 0:00:00, , , , , , , , , , , , ,1.000000000000000,10.000000000000000,3.000000000000000,5.000000000000000,276.000000000000000,8.000000000000000,32.000000000000000,2.000000000000000,6.000000000000000,10.000000000000000,24.000000000000000,15.000000000000000,12.000000000000000,3.000000000000000,1192.000000000000000,0.000000000000000,5,167,193,145,82,73,60
20,11M, ,1.000000000000000,1.000000000000000,BELA-E,Lplot,Mesic/Dry Herbaceous,Block11,Emily A Holt,Scott W Miller, ,250.000000000000000,1.000000000000000,-0.694418000000000,0.879844000000000,30.000000000000000,0.000000000000000,35.000000000000000,5.000000000000000,25.000000000000000,38.000000000000000,17.000000000000000,22.000000000000000,0.010000000000000,4.000000000000000,0.000000000000000,1.500000000000000,18.000000000000000,2.027836000000000,2.164086000000000,8.550000000000001,0.000000000000000, ,65.932270000000003,-163.979536000000000,<15m, , , ,Garmin 12Map,7/16/2003 0:00:00, , , , , , , , , , , , ,2.000000000000000,10.000000000000000,3.000000000000000,5.000000000000000,276.000000000000000,1.000000000000000,32.000000000000000,2.000000000000000,4.000000000000000,9.000000000000000,23.000000000000000,11.000000000000000,16.000000000000000,1.000000000000000,1192.000000000000000,0.000000000000000,5,179,191,142,90,73,64
21,11P, ,1.000000000000000,1.000000000000000,BELA-E,Lplot,Open Low Shrub - Dwarf Birch/Ericaceous,Block11,Emily A Holt,Sandra ?, ,675.000000000000000,4.500000000000000,-0.781087000000000,0.926602000000000,344.000000000000000,0.000000000000000,3.000000000000000,2.000000000000000,1.000000000000000,80.000000000000000,10.000000000000000,4.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.010000000000000,17.000000000000000,2.106566000000000,2.136957000000000,5.796667000000000,0.000000000000000, ,65.894268999999994,-164.221970000000000,<15m, , , ,Garmin 12Map,6/17/2003 0:00:00, , , , , , , , , , , , ,2.000000000000000,10.000000000000000,3.000000000000000,5.000000000000000,276.000000000000000,1.000000000000000,32.000000000000000,2.000000000000000,6.000000000000000,10.000000000000000,25.000000000000000,15.000000000000000,12.000000000000000,3.000000000000000,1192.000000000000000,0.000000000000000,5,143,176,146,78,68,55
22,12L, ,1.000000000000000,1.000000000000000,BELA-E,Lplot,Dwarf Shrub - Lichen Dominated,Block12,Emily A Holt,Peter Neitlich, ,1350.000000000000000,3.000000000000000,-0.695440000000000,0.931152000000000,300.000000000000000,0.000000000000000,8.000000000000000,7.000000000000000,10.000000000000000,30.000000000000000,70.000000000000000,30.000000000000000,5.000000000000000,0.000000000000000,1.000000000000000,5.000000000000000,25.000000000000000,2.032880000000000,2.095705000000000,6.326667000000000,0.000000000000000, ,65.783761999999996,-164.486007000000000,<15m, , , ,Garmin 12Map,6/15/2003 0:00:00, , , , , , , , , , , , ,0.000000000000000,13.000000000000000,3.000000000000000,5.000000000000000,276.000000000000000,3.000000000000000,106.000000000000000,2.000000000000000,6.000000000000000,10.000000000000000,24.000000000000000,15.000000000000000,12.000000000000000,3.000000000000000,1192.000000000000000,0.000000000000000,5,182,204,162,93,80,65
23,12M, ,1.000000000000000,1.000000000000000,BELA-E,Lplot,Mesic/Dry Herbaceous,Block12,Emily A Holt,Sandra ?, ,800.000000000000000,2.750000000000000,-0.720046000000000,0.484528000000000,323.000000000000000,0.000000000000000,30.000000000000000,40.000000000000000,5.000000000000000,15.000000000000000,10.000000000000000,10.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,0.010000000000000,33.000000000000000,1.920823000000000,2.097924000000000,5.658758000000000,0.000000000000000, ,65.897208000000006,-164.733826999999990,<15m, , , ,Garmin 12Map,6/18/2003 0:00:00, , , , , , , , , , , , ,1.000000000000000,11.000000000000000,3.000000000000000,5.000000000000000,276.000000000000000,1.000000000000000,78.000000000000000,2.000000000000000,6.000000000000000,10.000000000000000,24.000000000000000,15.000000000000000,12.000000000000000,3.000000000000000,1194.000000000000000,0.000000000000000,5,150,173,150,79,63,57
24,12P, ,1.000000000000000,1.000000000000000,BELA-E,Lplot,Open Low Shrub - Dwarf Birch/Ericaceous,Block12,Emily A Holt,Scott W Miller, ,425.000000000000000,2.000000000000000,-0.686980000000000,0.637582000000000,62.000000000000000,0.000000000000000,35.000000000000000,14.000000000000000,8.000000000000000,50.000000000000000,8.000000000000000,17.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,22.000000000000000,2.141270000000000,2.281004000000000,7.469741000000000,0.000000000000000, ,65.890460000000004,-164.820435000000000,<15m, , , ,Garmin 12Map,8/1/2003 0:00:00, , , , , , , , , , , , ,2.000000000000000,11.000000000000000,3.000000000000000,5.000000000000000,276.000000000000000,1.000000000000000,78.000000000000000,2.000000000000000,6.000000000000000,10.000000000000000,24.000000000000000,15.000000000000000,12.000000000000000,3.000000000000000,1192.000000000000000,0.000000000000000,5,151,178,154,89,72,62
25,12S, ,1.000000000000000,1.000000000000000,BELA-E,Lplot,Sparse Vegetation,Block12,Emily A Holt,Peter Neitlich, ,1550.000000000000000,31.000000000000000,-1.296689000000000,0.078073000000000,33.000000000000000,0.000000000000000,5.000000000000000,10.000000000000000,1.000000000000000,3.000000000000000,1.000000000000000,70.000000000000000,15.000000000000000,0.000000000000000,75.000000000000000,0.000000000000000,39.000000000000000,2.033665000000000,2.165374000000000,9.579923000000001,0.000000000000000, ,65.817863000000003,-164.491772999999990,<15m, , , ,Garmin 12Map,6/15/2003 0:00:00, , , , , , , , , , , , ,1.000000000000000,10.000000000000000,3.000000000000000,5.000000000000000,276.000000000000000,1.000000000000000,106.000000000000000,2.000000000000000,6.000000000000000,10.000000000000000,71.000000000000000,7.000000000000000,12.000000000000000,2.000000000000000,1192.000000000000000,0.000000000000000,5,115,86,33,45,35,50
26,12S-b, ,1.000000000000000,1.000000000000000,BELA-E,Lplot,Sparse Vegetation,Block12,Emily A Holt,Scott W Miller, ,1625.000000000000000,1.500000000000000,-0.718096000000000,0.917120000000000,368.000000000000000,0.000000000000000,20.000000000000000,0.000000000000000,1.500000000000000,3.500000000000000,0.000000000000000,40.000000000000000,4.000000000000000,0.000000000000000,70.000000000000000,0.000000000000000,33.000000000000000,2.061359000000000,2.277542000000000,5.318271000000000,0.000000000000000, ,65.826693000000006,-164.498000999999990,<15m, , , ,Garmin 12Map,7/12/2003 0:00:00, , , , , , , , , , , , ,0.000000000000000,10.000000000000000,3.000000000000000,5.000000000000000,276.000000000000000,1.000000000000000,106.000000000000000,2.000000000000000,6.000000000000000,10.000000000000000,71.000000000000000,7.000000000000000,12.000000000000000,2.000000000000000,1192.000000000000000,0.000000000000000,6,171,133,54,62,51,63
27,13L, ,1.000000000000000,1.000000000000000,BELA-E,Lplot,Dwarf Shrub - Lichen Dominated,Block13,Emily A Holt,Scott W Miller, ,700.000000000000000,1.000000000000000,-0.697132000000000,0.766416000000000,22.000000000000000,0.000000000000000,17.000000000000000,16.000000000000000,9.000000000000000,50.000000000000000,9.500000000000000,16.000000000000000,0.010000000000000,3.500000000000000,0.000000000000000,5.500000000000000,23.000000000000000,2.090171000000000,2.234402000000000,5.098156000000000,0.000000000000000, ,65.919561999999999,-163.831553000000010,<15m, , , ,Garmin 12Map,7/16/2003 0:00:00, , , , , , , , , , , , ,2.000000000000000,10.000000000000000,3.000000000000000,5.000000000000000,276.000000000000000,1.000000000000000,32.000000000000000,2.000000000000000,6.000000000000000,10.000000000000000,24.000000000000000,15.000000000000000,12.000000000000000,3.000000000000000,1192.000000000000000,0.000000000000000,4,174,199,145,87,74,59
28,13L-b, ,1.000000000000000,1.000000000000000,BELA-E,Lplot,Dwarf Shrub - Lichen Dominated,Block13,Emily A Holt,Scott W Miller, ,55.000000000000000,2.000000000000000,-0.647776000000000,0.679536000000000,248.000000000000000,0.000000000000000,20.000000000000000,25.000000000000000,11.000000000000000,45.000000000000000,13.000000000000000,16.000000000000000,2.000000000000000,1.500000000000000,0.000000000000000,4.500000000000000,21.000000000000000,2.172619000000000,2.377126000000000,9.580000000000000,0.000000000000000, ,65.873341999999994,-163.814580000000010,<15m, , , ,Garmin 12Map,7/16/2003 0:00:00, , , , , , , , , , , , ,3.000000000000000,10.000000000000000,3.000000000000000,5.000000000000000,276.000000000000000,1.000000000000000,32.000000000000000,2.000000000000000,6.000000000000000,10.000000000000000,24.000000000000000,15.000000000000000,12.000000000000000,3.000000000000000,1193.000000000000000,1.000000000000000,5,167,187,149,89,77,59
